date,symbol,sector,open,high,low,close
2016-05-24,ABMD,Health Care,97.6,99.82,97.4001,99.62
2016-05-24,ABT,Health Care,37.49,38.07,37.43,37.98
2016-05-24,ALGN,Health Care,78.04,78.94,77.54,78.78
2016-05-24,ALXN,Health Care,143.93,146.93,142.53,146.67
2016-05-24,AMGN,Health Care,150.71,152.94,150.39,152.72
2016-05-24,ANTM,Health Care,133.04,134.21,128.39,128.48
2016-05-24,BAX,Health Care,42.82,43.92,42.785,43.66
2016-05-24,BDX,Health Care,165.0,166.43,164.145,166.07
2016-05-24,BIIB,Health Care,245.1562,251.6825,242.9562,251.2406
2016-05-24,BIO,Health Care,145.24,148.43,144.75,148.05
2016-05-24,BMY,Health Care,70.94,71.44,70.83,71.23
2016-05-24,BSX,Health Care,22.48,22.65,22.39,22.53
2016-05-24,CAH,Health Care,77.07,77.66,76.92,77.46
2016-05-24,CERN,Health Care,54.37,55.17,54.37,55.04
2016-05-24,CI,Health Care,126.89,128.0,124.52,124.81
2016-05-24,CNC,Health Care,28.785,29.445,28.75,29.38
2016-05-24,COO,Health Care,161.84,163.35,160.875,163.01
2016-05-24,CTLT,Health Care,28.55,28.97,28.32,28.75
2016-05-24,CVS,Health Care,98.59,98.84,97.13,97.38
2016-05-24,DGX,Health Care,76.58,77.7499,75.62,77.62
2016-05-24,DHR,Health Care,98.99,100.31,98.7,99.97
2016-05-24,DVA,Health Care,77.01,77.5,76.7101,77.35
2016-05-24,DXCM,Health Care,63.93,65.72,62.85,64.97
2016-05-24,EW,Health Care,33.4833,33.9533,33.42,33.83
2016-05-24,GILD,Health Care,83.78,86.44,83.71,86.22
2016-05-24,HCA,Health Care,76.2,77.95,76.03,77.56
2016-05-24,HOLX,Health Care,33.21,33.66,33.0,33.45
2016-05-24,HSIC,Health Care,66.7769,67.7691,66.5278,67.7456
2016-05-24,HUM,Health Care,170.21,171.81,169.55,170.78
2016-05-24,IDXX,Health Care,88.71,90.33,88.39,90.22
2016-05-24,ILMN,Health Care,140.64,143.65,139.05,143.48
2016-05-24,INCY,Health Care,81.1,81.77,80.32,81.27
2016-05-24,IQV,Health Care,66.1,67.03,65.53,66.92
2016-05-24,ISRG,Health Care,211.04,213.29,209.6433,212.89
2016-05-24,JNJ,Health Care,112.52,113.5,112.52,112.69
2016-05-24,LH,Health Care,127.11,128.55,125.01,128.16
2016-05-24,LLY,Health Care,74.55,75.2,74.36,74.99
2016-05-24,MCK,Health Care,179.0,183.81,178.26,182.77
2016-05-24,MDT,Health Care,80.84,81.66,80.47,80.94
2016-05-24,MRK,Health Care,55.23,55.885,55.18,55.6
2016-05-24,MTD,Health Care,366.71,371.8,365.01,371.16
2016-05-24,PFE,Health Care,33.69,34.18,33.69,34.1
2016-05-24,PKI,Health Care,54.2,55.16,53.95,54.98
2016-05-24,PRGO,Health Care,94.16,96.33,93.95,96.26
2016-05-24,REGN,Health Care,397.23,402.48,393.31,397.7
2016-05-24,RMD,Health Care,57.63,58.35,57.435,58.13
2016-05-24,STE,Health Care,69.3,70.38,68.38,69.87
2016-05-24,SYK,Health Care,110.6,111.87,110.395,111.67
2016-05-24,TFX,Health Care,159.4,160.73,158.4276,159.92
2016-05-24,TMO,Health Care,149.24,151.06,148.79,150.68
2016-05-24,UHS,Health Care,132.4,135.28,132.4,134.85
2016-05-24,UNH,Health Care,130.76,132.99,130.31,132.59
2016-05-24,VRTX,Health Care,83.7,88.44,83.62,88.42
2016-05-24,WAT,Health Care,135.61,138.05,134.255,137.56
2016-05-24,WST,Health Care,72.61,74.22,72.56,74.03
2016-05-24,XRAY,Health Care,60.54,61.82,60.53,61.73
2016-05-24,ZBH,Health Care,119.75,120.9,119.43,120.76
2016-05-24,ZTS,Health Care,46.81,47.36,46.74,47.29
2016-05-25,A,Health Care,45.12,45.61,45.12,45.42
2016-05-25,ABBV,Health Care,61.08,61.47,60.79,61.22
2016-05-25,ABC,Health Care,74.59,74.75,73.87,74.04
2016-05-25,ABMD,Health Care,99.81,99.95,98.8,98.94
2016-05-25,ABT,Health Care,38.06,38.77,38.03,38.68
2016-05-25,ALGN,Health Care,78.83,79.46,78.29,79.0
2016-05-25,ALXN,Health Care,146.73,150.0,146.705,149.61
2016-05-25,AMGN,Health Care,153.54,155.84,153.152,155.57
2016-05-25,ANTM,Health Care,129.2,131.38,128.76,130.96
2016-05-25,BAX,Health Care,43.93,43.93,43.16,43.5
2016-05-25,BDX,Health Care,166.5,167.3,166.02,167.0
2016-05-25,BIIB,Health Care,251.9678,257.8038,251.7653,257.4632
2016-05-25,BIO,Health Care,147.6,148.58,147.11,147.99
2016-05-25,BMY,Health Care,71.3,71.57,70.535,70.69
2016-05-25,BSX,Health Care,22.54,22.62,22.32,22.39
2016-05-25,CAH,Health Care,77.78,77.99,76.69,76.73
2016-05-25,CERN,Health Care,55.06,55.66,55.045,55.31
2016-05-25,CI,Health Care,126.13,129.87,125.15,129.3
2016-05-25,CNC,Health Care,29.625,30.29,29.625,30.085
2016-05-25,COO,Health Care,163.93,164.83,162.46,164.62
2016-05-25,CTLT,Health Care,28.98,29.24,28.7,29.06
2016-05-25,CVS,Health Care,97.61,98.23,97.35,97.55
2016-05-25,DGX,Health Care,77.68,78.1,77.09,77.37
2016-05-25,DHR,Health Care,99.89,100.5,99.57,99.66
2016-05-25,DVA,Health Care,77.42,77.98,76.87,77.15
2016-05-25,DXCM,Health Care,64.78,65.74,64.26,65.32
2016-05-25,EW,Health Care,33.93,33.9867,33.23,33.3033
2016-05-25,GILD,Health Care,86.8,87.0,85.7,86.51
2016-05-25,HCA,Health Care,77.61,78.48,77.61,77.73
2016-05-25,HOLX,Health Care,33.57,33.8,33.48,33.61
2016-05-25,HSIC,Health Care,67.7926,67.973,67.1573,67.271
2016-05-25,HUM,Health Care,170.63,175.14,170.03,174.7
2016-05-25,IDXX,Health Care,90.8,91.38,89.7,90.08
2016-05-25,ILMN,Health Care,143.99,145.8,143.0,143.55
2016-05-25,INCY,Health Care,81.31,83.5,80.64,83.16
2016-05-25,IQV,Health Care,67.0,67.1,66.49,67.06
2016-05-25,ISRG,Health Care,212.8433,214.9367,212.6933,214.3467
2016-05-25,JNJ,Health Care,113.18,113.725,112.85,113.35
2016-05-25,LH,Health Care,128.38,129.29,127.26,127.58
2016-05-25,LLY,Health Care,75.49,75.5,74.45,74.54
2016-05-25,MCK,Health Care,182.94,185.5811,182.135,182.92
2016-05-25,MDT,Health Care,81.08,81.46,80.94,81.08
2016-05-25,MRK,Health Care,55.81,56.67,55.77,56.57
2016-05-25,MTD,Health Care,371.0,374.64,368.03,368.57
2016-05-25,PFE,Health Care,34.12,34.4,34.07,34.35
2016-05-25,PKI,Health Care,55.3,56.07,55.03,55.56
2016-05-25,PRGO,Health Care,96.59,96.75,95.005,96.42
2016-05-25,REGN,Health Care,399.95,400.99,392.91,394.49
2016-05-25,RMD,Health Care,58.39,58.53,57.72,57.72
2016-05-25,STE,Health Care,69.93,70.3,69.21,69.42
2016-05-25,SYK,Health Care,111.85,112.44,111.68,111.87
2016-05-25,TFX,Health Care,159.64,160.78,159.5,160.65
2016-05-25,TMO,Health Care,150.84,151.68,150.6,151.16
2016-05-25,UHS,Health Care,135.25,136.57,134.715,135.79
2016-05-25,UNH,Health Care,133.21,134.3,132.78,133.42
2016-05-25,VRTX,Health Care,88.99,89.73,88.1401,89.56
2016-05-25,WAT,Health Care,137.68,138.3175,137.11,137.61
2016-05-25,WST,Health Care,74.41,74.69,73.2,73.8
2016-05-25,XRAY,Health Care,61.94,62.15,61.7,61.77
2016-05-25,ZBH,Health Care,121.2,122.27,120.91,121.93
2016-05-25,ZTS,Health Care,47.39,47.56,46.88,47.0
2016-05-26,A,Health Care,45.58,45.6,45.2,45.51
2016-05-26,ABBV,Health Care,61.0,62.17,60.9,61.9
2016-05-26,ABC,Health Care,74.04,74.07,73.31,73.69
2016-05-26,ABMD,Health Care,99.43,99.61,98.51,98.8
2016-05-26,ABT,Health Care,38.65,38.95,38.54,38.89
2016-05-26,ALGN,Health Care,79.02,79.1,78.06,78.74
2016-05-26,ALXN,Health Care,148.97,149.7,147.02,148.17
2016-05-26,AMGN,Health Care,154.92,156.28,154.55,155.55
2016-05-26,ANTM,Health Care,131.46,131.54,129.27,129.61
2016-05-26,BAX,Health Care,43.63,43.7375,43.25,43.43
2016-05-26,BDX,Health Care,166.85,167.48,166.72,167.19
2016-05-26,BIIB,Health Care,257.3067,261.6791,256.9017,259.5804
2016-05-26,BIO,Health Care,147.89,148.85,147.54,147.81
2016-05-26,BMY,Health Care,70.54,70.9824,70.29,70.73
2016-05-26,BSX,Health Care,22.37,22.635,22.29,22.56
2016-05-26,CAH,Health Care,76.65,77.46,76.4,77.29
2016-05-26,CERN,Health Care,55.17,55.26,54.7,54.98
2016-05-26,CI,Health Care,129.65,130.56,128.56,128.87
2016-05-26,CNC,Health Care,30.685,30.85,30.152,30.5
2016-05-26,COO,Health Care,164.71,164.71,161.14,161.93
2016-05-26,CTLT,Health Care,29.15,29.38,28.9,29.14
2016-05-26,CVS,Health Care,97.47,98.0,96.66,96.95
2016-05-26,DGX,Health Care,77.33,77.59,76.49,77.24
2016-05-26,DHR,Health Care,99.7,99.96,99.01,99.2
2016-05-26,DVA,Health Care,77.05,77.33,76.75,76.95
2016-05-26,DXCM,Health Care,65.21,65.21,62.91,63.15
2016-05-26,EW,Health Care,33.3333,33.4733,33.0933,33.1433
2016-05-26,GILD,Health Care,86.44,86.5,85.05,85.29
2016-05-26,HCA,Health Care,77.75,77.88,76.89,77.2
2016-05-26,HOLX,Health Care,33.59,34.05,33.46,33.85
2016-05-26,HSIC,Health Care,67.2004,67.875,66.6867,67.7377
2016-05-26,HUM,Health Care,174.67,174.82,172.98,174.25
2016-05-26,IDXX,Health Care,89.99,91.9448,89.495,89.74
2016-05-26,ILMN,Health Care,143.18,144.93,142.05,143.12
2016-05-26,INCY,Health Care,82.63,83.02,81.05,81.78
2016-05-26,IQV,Health Care,66.84,66.895,66.51,66.74
2016-05-26,ISRG,Health Care,213.4567,214.7233,212.0,212.4
2016-05-26,JNJ,Health Care,113.11,113.32,112.85,112.9
2016-05-26,LH,Health Care,127.58,127.9453,126.3,127.31
2016-05-26,LLY,Health Care,74.6,75.6,74.27,75.52
2016-05-26,MCK,Health Care,182.43,183.32,179.47,179.57
2016-05-26,MDT,Health Care,81.01,81.4,80.9,81.18
2016-05-26,MRK,Health Care,56.47,56.715,56.34,56.39
2016-05-26,MTD,Health Care,368.16,371.98,367.395,370.19
2016-05-26,PFE,Health Care,34.26,34.65,34.26,34.43
2016-05-26,PKI,Health Care,55.55,56.12,54.92,54.97
2016-05-26,PRGO,Health Care,96.79,97.2,95.65,96.2
2016-05-26,REGN,Health Care,393.49,394.9,388.0761,393.54
2016-05-26,RMD,Health Care,57.72,58.38,57.61,58.22
2016-05-26,STE,Health Care,69.55,69.7,68.25,68.4
2016-05-26,SYK,Health Care,111.78,112.39,111.47,111.58
2016-05-26,TFX,Health Care,160.37,160.7,159.2,159.91
2016-05-26,TMO,Health Care,150.93,151.8499,150.51,151.2
2016-05-26,UHS,Health Care,135.56,136.43,133.11,134.45
2016-05-26,UNH,Health Care,133.5,133.96,132.66,132.98
2016-05-26,VRTX,Health Care,89.05,89.93,87.24,89.19
2016-05-26,WAT,Health Care,137.31,137.52,136.47,136.71
2016-05-26,WST,Health Care,73.76,74.14,73.4001,73.7
2016-05-26,XRAY,Health Care,61.67,61.99,61.45,61.72
2016-05-26,ZBH,Health Care,121.79,122.63,121.03,122.49
2016-05-26,ZTS,Health Care,46.89,47.465,46.77,47.33
2016-05-27,A,Health Care,45.55,45.85,45.37,45.82
2016-05-27,ABBV,Health Care,61.99,63.2,61.9,62.71
2016-05-27,ABC,Health Care,73.78,74.11,73.62,74.03
2016-05-27,ABMD,Health Care,98.81,99.85,98.38,99.74
2016-05-27,ABT,Health Care,39.04,39.4,38.92,39.3
2016-05-27,ALGN,Health Care,78.59,79.58,78.285,79.18
2016-05-27,ALXN,Health Care,148.2,150.65,146.55,150.42
2016-05-27,AMGN,Health Care,156.2,156.88,155.11,156.74
2016-05-27,ANTM,Health Care,130.1,131.015,129.5,130.7
2016-05-27,BAX,Health Care,43.47,43.55,43.15,43.31
2016-05-27,BDX,Health Care,167.07,167.38,166.4,166.99
2016-05-27,BIIB,Health Care,259.5804,261.6515,258.3009,260.3075
2016-05-27,BIO,Health Care,148.38,148.905,147.73,148.72
2016-05-27,BMY,Health Care,70.94,71.54,70.71,71.31
2016-05-27,BSX,Health Care,22.6,22.64,22.5,22.58
2016-05-27,CAH,Health Care,77.55,78.36,77.4501,78.15
2016-05-27,CERN,Health Care,55.15,55.4154,54.83,55.28
2016-05-27,CI,Health Care,128.91,130.03,128.54,128.82
2016-05-27,CNC,Health Care,30.495,31.085,30.495,30.895
2016-05-27,COO,Health Care,162.0,163.14,161.11,162.5
2016-05-27,CTLT,Health Care,29.25,29.57,28.69,28.99
2016-05-27,CVS,Health Care,97.12,97.2699,96.7,96.94
2016-05-27,DGX,Health Care,77.36,77.62,77.0,77.21
2016-05-27,DHR,Health Care,99.29,99.4,98.81,98.91
2016-05-27,DVA,Health Care,77.15,77.46,76.89,77.05
2016-05-27,DXCM,Health Care,63.07,65.43,62.3,65.29
2016-05-27,EW,Health Care,33.3133,33.5333,32.99,33.3467
2016-05-27,GILD,Health Care,85.82,86.02,85.2,85.82
2016-05-27,HCA,Health Care,77.29,78.24,77.19,77.36
2016-05-27,HOLX,Health Care,33.85,34.58,33.76,34.41
2016-05-27,HSIC,Health Care,68.024,68.5887,67.9063,68.1613
2016-05-27,HUM,Health Care,174.08,174.98,172.5,173.74
2016-05-27,IDXX,Health Care,89.63,90.45,89.42,90.07
2016-05-27,ILMN,Health Care,143.47,144.5,141.7,143.85
2016-05-27,INCY,Health Care,81.69,85.68,80.95,84.53
2016-05-27,IQV,Health Care,66.58,67.07,66.5,66.7
2016-05-27,ISRG,Health Care,213.33,214.4767,211.43,212.2167
2016-05-27,JNJ,Health Care,113.04,113.34,112.69,113.06
2016-05-27,LH,Health Care,127.51,128.39,127.33,128.01
2016-05-27,LLY,Health Care,75.52,75.725,74.665,74.99
2016-05-27,MCK,Health Care,179.51,182.21,179.03,181.22
2016-05-27,MDT,Health Care,81.0,81.69,80.97,81.69
2016-05-27,MRK,Health Care,56.5,56.84,56.23,56.48
2016-05-27,MTD,Health Care,371.85,373.73,369.76,371.61
2016-05-27,PFE,Health Care,34.38,34.75,34.38,34.61
2016-05-27,PKI,Health Care,54.98,55.24,54.69,54.99
2016-05-27,PRGO,Health Care,96.78,97.89,96.19,96.61
2016-05-27,REGN,Health Care,398.49,398.49,389.62,396.22
2016-05-27,RMD,Health Care,58.13,58.61,58.13,58.44
2016-05-27,STE,Health Care,68.33,69.63,68.075,69.38
2016-05-27,SYK,Health Care,111.59,112.1,111.26,111.77
2016-05-27,TFX,Health Care,159.72,161.69,159.64,161.33
2016-05-27,TMO,Health Care,151.52,152.17,150.35,152.13
2016-05-27,UHS,Health Care,134.21,136.29,134.21,134.69
2016-05-27,UNH,Health Care,132.98,134.53,132.96,134.0
2016-05-27,VRTX,Health Care,89.28,90.49,88.37,90.38
2016-05-27,WAT,Health Care,136.71,137.6,136.59,137.45
2016-05-27,WST,Health Care,74.0,74.58,73.75,74.58
2016-05-27,XRAY,Health Care,63.04,63.04,61.87,62.47
2016-05-27,ZBH,Health Care,122.34,123.43,122.06,123.07
2016-05-27,ZTS,Health Care,47.54,47.68,47.095,47.18
2016-05-31,A,Health Care,45.79,46.0,45.575,45.89
2016-05-31,ABBV,Health Care,62.71,63.49,62.64,62.93
2016-05-31,ABC,Health Care,74.2,75.05,73.89,74.98
2016-05-31,ABMD,Health Care,99.22,100.7099,98.83,99.31
2016-05-31,ABT,Health Care,39.33,39.67,39.14,39.63
2016-05-31,ALGN,Health Care,79.18,79.79,78.72,78.83
2016-05-31,ALXN,Health Care,151.07,153.44,149.8001,150.9
2016-05-31,AMGN,Health Care,157.42,158.43,156.8554,157.95
2016-05-31,ANTM,Health Care,131.25,132.49,130.44,132.16
2016-05-31,BAX,Health Care,43.31,43.44,42.92,43.16
2016-05-31,BDX,Health Care,167.0,167.0,165.3,166.45
2016-05-31,BIIB,Health Care,262.3418,268.4447,262.0252,266.6958
2016-05-31,BIO,Health Care,149.05,149.87,148.26,148.85
2016-05-31,BMY,Health Care,71.36,71.88,70.94,71.7
2016-05-31,BSX,Health Care,22.56,22.75,22.52,22.71
2016-05-31,CAH,Health Care,78.16,79.17,78.15,78.95
2016-05-31,CERN,Health Care,55.5,55.94,55.3,55.61
2016-05-31,CI,Health Care,129.0,129.23,127.455,128.11
2016-05-31,CNC,Health Care,30.925,31.43,30.87,31.175
2016-05-31,COO,Health Care,163.34,164.14,162.33,162.81
2016-05-31,CTLT,Health Care,29.03,29.0515,28.08,28.12
2016-05-31,CVS,Health Care,97.0,97.18,96.2,96.45
2016-05-31,DGX,Health Care,77.36,78.06,76.89,77.17
2016-05-31,DHR,Health Care,98.53,98.69,97.801,98.36
2016-05-31,DVA,Health Care,76.97,77.42,76.86,77.32
2016-05-31,DXCM,Health Care,65.25,65.29,63.59,64.49
2016-05-31,EW,Health Care,33.44,33.5533,32.8333,32.8333
2016-05-31,GILD,Health Care,86.4,87.23,86.05,87.06
2016-05-31,HCA,Health Care,77.5,78.11,77.26,78.02
2016-05-31,HOLX,Health Care,34.54,34.6,33.97,34.41
2016-05-31,HSIC,Health Care,68.2358,68.3299,67.571,68.1338
2016-05-31,HUM,Health Care,174.5,174.86,171.38,172.51
2016-05-31,IDXX,Health Care,89.96,90.48,87.3,87.57
2016-05-31,ILMN,Health Care,144.05,145.17,143.52,144.83
2016-05-31,INCY,Health Care,84.99,86.2,83.84,84.41
2016-05-31,IQV,Health Care,66.83,67.95,66.64,67.89
2016-05-31,ISRG,Health Care,213.0433,213.3,210.62,211.57
2016-05-31,JNJ,Health Care,113.26,113.63,112.32,112.69
2016-05-31,LH,Health Care,128.14,128.78,127.31,127.95
2016-05-31,LLY,Health Care,75.01,75.6299,74.71,75.03
2016-05-31,MCK,Health Care,181.4,183.37,180.51,183.14
2016-05-31,MDT,Health Care,81.39,81.43,79.77,80.48
2016-05-31,MRK,Health Care,56.49,56.72,56.075,56.26
2016-05-31,MTD,Health Care,373.8,375.49,370.97,375.32
2016-05-31,PFE,Health Care,34.67,34.75,34.38,34.7
2016-05-31,PKI,Health Care,55.12,55.19,54.63,54.75
2016-05-31,PRGO,Health Care,98.0,98.16,95.2,95.84
2016-05-31,REGN,Health Care,398.36,400.47,395.0,398.93
2016-05-31,RMD,Health Care,58.72,59.17,58.5,59.06
2016-05-31,STE,Health Care,69.38,69.56,68.89,69.43
2016-05-31,SYK,Health Care,111.35,111.95,110.58,111.16
2016-05-31,TFX,Health Care,161.56,161.56,160.23,161.1
2016-05-31,TMO,Health Care,152.0,152.12,150.52,151.77
2016-05-31,UHS,Health Care,135.04,135.24,133.9,134.86
2016-05-31,UNH,Health Care,134.6,134.75,133.48,133.67
2016-05-31,VRTX,Health Care,90.62,93.6,90.61,93.15
2016-05-31,WAT,Health Care,137.72,138.27,136.65,137.55
2016-05-31,WST,Health Care,74.57,75.23,74.2975,75.08
2016-05-31,XRAY,Health Care,62.69,62.69,61.85,62.16
2016-05-31,ZBH,Health Care,122.91,123.0,121.27,122.11
2016-05-31,ZTS,Health Care,47.42,47.7089,47.11,47.42
2016-06-01,A,Health Care,45.75,46.095,45.45,45.95
2016-06-01,ABBV,Health Care,62.9,63.17,62.63,62.83
2016-06-01,ABC,Health Care,74.76,75.94,74.59,75.64
2016-06-01,ABMD,Health Care,98.98,102.03,98.69,101.58
2016-06-01,ABT,Health Care,39.37,39.62,39.3,39.5
2016-06-01,ALGN,Health Care,78.92,79.66,78.45,79.22
2016-06-01,ALXN,Health Care,150.87,153.61,149.89,152.7
2016-06-01,AMGN,Health Care,157.61,158.84,156.67,158.05
2016-06-01,ANTM,Health Care,131.92,133.16,131.06,132.51
2016-06-01,BAX,Health Care,43.0,43.4,42.835,43.33
2016-06-01,BDX,Health Care,165.96,167.5,165.76,167.04
2016-06-01,BIIB,Health Care,265.0757,266.8983,263.3912,264.0172
2016-06-01,BIO,Health Care,148.36,149.42,147.61,149.14
2016-06-01,BMY,Health Care,71.71,72.11,71.4,71.87
2016-06-01,BSX,Health Care,22.65,22.77,22.58,22.71
2016-06-01,CAH,Health Care,78.58,79.05,78.44,78.72
2016-06-01,CERN,Health Care,55.58,55.84,55.385,55.62
2016-06-01,CI,Health Care,127.63,128.39,126.275,127.72
2016-06-01,CNC,Health Care,31.0,31.67,30.875,31.625
2016-06-01,COO,Health Care,162.91,166.07,161.615,165.63
2016-06-01,CTLT,Health Care,28.14,28.62,27.49,27.81
2016-06-01,CVS,Health Care,96.46,96.71,95.81,96.58
2016-06-01,DGX,Health Care,76.8,77.54,76.63,77.28
2016-06-01,DHR,Health Care,97.77,98.9,97.68,98.64
2016-06-01,DVA,Health Care,77.11,77.7,76.65,77.53
2016-06-01,DXCM,Health Care,63.51,65.6,62.68,64.75
2016-06-01,EW,Health Care,32.8467,33.3333,32.8033,33.28
2016-06-01,GILD,Health Care,87.23,87.3,86.3101,86.58
2016-06-01,HCA,Health Care,77.65,78.79,77.65,78.37
2016-06-01,HOLX,Health Care,34.27,34.73,34.09,34.66
2016-06-01,HSIC,Health Care,67.9887,68.2201,67.573,67.8867
2016-06-01,HUM,Health Care,172.27,177.82,171.53,177.4
2016-06-01,IDXX,Health Care,87.56,88.23,87.14,88.18
2016-06-01,ILMN,Health Care,144.42,146.46,143.065,145.78
2016-06-01,INCY,Health Care,83.92,86.19,82.34,85.18
2016-06-01,IQV,Health Care,67.64,67.99,67.31,67.86
2016-06-01,ISRG,Health Care,210.75,213.0067,209.1633,212.5633
2016-06-01,JNJ,Health Care,112.57,113.06,112.07,112.78
2016-06-01,LH,Health Care,127.42,128.45,127.14,128.24
2016-06-01,LLY,Health Care,74.9,75.44,74.68,74.94
2016-06-01,MCK,Health Care,181.72,185.505,180.65,184.81
2016-06-01,MDT,Health Care,80.11,80.8,79.89,80.52
2016-06-01,MRK,Health Care,56.2,56.52,55.95,56.33
2016-06-01,MTD,Health Care,373.1,377.78,368.64,375.94
2016-06-01,PFE,Health Care,34.65,34.935,34.62,34.75
2016-06-01,PKI,Health Care,54.52,54.89,54.38,54.82
2016-06-01,PRGO,Health Care,95.4,97.79,95.18,96.95
2016-06-01,REGN,Health Care,398.75,408.35,395.14,404.31
2016-06-01,RMD,Health Care,59.03,59.39,58.754,59.17
2016-06-01,STE,Health Care,69.36,70.05,68.98,69.72
2016-06-01,SYK,Health Care,111.29,111.825,110.46,111.66
2016-06-01,TFX,Health Care,160.11,163.57,160.11,163.18
2016-06-01,TMO,Health Care,151.29,153.45,150.63,153.06
2016-06-01,UHS,Health Care,134.62,136.06,134.24,135.92
2016-06-01,UNH,Health Care,133.58,134.85,133.02,134.53
2016-06-01,VRTX,Health Care,92.9,94.35,92.68,93.9
2016-06-01,WAT,Health Care,137.08,138.84,136.56,138.46
2016-06-01,WST,Health Care,74.8,75.51,74.265,75.19
2016-06-01,XRAY,Health Care,62.16,62.92,61.96,62.48
2016-06-01,ZBH,Health Care,122.22,122.41,121.02,122.15
2016-06-01,ZTS,Health Care,47.49,48.0,47.23,47.85
2016-06-02,A,Health Care,45.91,46.15,45.82,45.9
2016-06-02,ABBV,Health Care,62.87,65.15,62.83,65.09
2016-06-02,ABC,Health Care,75.81,77.23,75.66,77.08
2016-06-02,ABMD,Health Care,101.5,101.97,100.83,101.87
2016-06-02,ABT,Health Care,39.5,39.64,39.345,39.53
2016-06-02,ALGN,Health Care,79.02,79.64,79.0,79.63
2016-06-02,ALXN,Health Care,152.69,157.02,152.69,156.77
2016-06-02,AMGN,Health Care,158.23,159.87,157.95,159.87
2016-06-02,ANTM,Health Care,132.74,133.405,132.2,133.29
2016-06-02,BAX,Health Care,43.31,43.6,43.11,43.43
2016-06-02,BDX,Health Care,166.9,168.7899,166.68,168.75
2016-06-02,BIIB,Health Care,264.0724,266.8615,263.782,266.6958
2016-06-02,BIO,Health Care,148.99,149.88,148.64,149.49
2016-06-02,BMY,Health Care,71.92,73.0,71.79,73.0
2016-06-02,BSX,Health Care,22.65,23.03,22.64,22.99
2016-06-02,CAH,Health Care,78.7,79.89,78.61,79.89
2016-06-02,CERN,Health Care,55.46,55.86,54.985,55.61
2016-06-02,CI,Health Care,127.76,129.84,127.72,129.57
2016-06-02,CNC,Health Care,31.565,32.58,31.455,32.58
2016-06-02,COO,Health Care,166.0,167.42,164.41,167.42
2016-06-02,CTLT,Health Care,25.88,26.31,24.87,26.3
2016-06-02,CVS,Health Care,96.51,96.79,96.16,96.4
2016-06-02,DGX,Health Care,77.01,78.22,77.01,78.22
2016-06-02,DHR,Health Care,98.08,98.72,97.82,98.64
2016-06-02,DVA,Health Care,77.53,77.93,77.18,77.93
2016-06-02,DXCM,Health Care,64.59,67.67,63.59,67.64
2016-06-02,EW,Health Care,33.3333,34.09,33.2808,34.0333
2016-06-02,GILD,Health Care,86.69,87.0699,85.86,86.72
2016-06-02,HCA,Health Care,78.18,78.99,77.97,78.98
2016-06-02,HOLX,Health Care,34.73,35.05,34.57,34.84
2016-06-02,HSIC,Health Care,67.9848,69.2084,67.7142,69.0868
2016-06-02,HUM,Health Care,177.81,187.4,175.27,187.36
2016-06-02,IDXX,Health Care,87.42,88.89,87.42,88.89
2016-06-02,ILMN,Health Care,146.05,147.3,144.86,147.1
2016-06-02,INCY,Health Care,85.17,87.88,84.9,87.71
2016-06-02,IQV,Health Care,67.51,67.95,67.11,67.83
2016-06-02,ISRG,Health Care,210.32,213.3333,210.0033,213.1467
2016-06-02,JNJ,Health Care,112.87,114.65,112.86,114.49
2016-06-02,LH,Health Care,128.22,129.57,127.485,129.56
2016-06-02,LLY,Health Care,75.22,75.68,74.9,75.46
2016-06-02,MCK,Health Care,184.93,187.98,184.63,187.79
2016-06-02,MDT,Health Care,80.51,83.29,80.36,82.99
2016-06-02,MRK,Health Care,56.44,56.86,56.36,56.82
2016-06-02,MTD,Health Care,376.83,377.58,374.54,377.37
2016-06-02,PFE,Health Care,34.69,34.99,34.52,34.87
2016-06-02,PKI,Health Care,54.81,55.12,54.46,54.92
2016-06-02,PRGO,Health Care,96.64,98.4,96.57,98.15
2016-06-02,REGN,Health Care,405.35,407.57,400.31,407.13
2016-06-02,RMD,Health Care,59.17,59.56,59.12,59.55
2016-06-02,STE,Health Care,69.55,70.26,69.295,69.82
2016-06-02,SYK,Health Care,111.8,112.67,111.29,112.66
2016-06-02,TFX,Health Care,163.14,166.28,162.7,166.18
2016-06-02,TMO,Health Care,152.58,153.7,152.31,153.55
2016-06-02,UHS,Health Care,135.56,137.54,135.26,137.37
2016-06-02,UNH,Health Care,134.26,136.15,134.01,136.04
